Gene	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171	sample172	sample173	sample174	sample175	sample176	sample177	sample178	sample179	sample180	sample181	sample182	sample183	sample184	sample185	sample186	sample187	sample188	sample189	sample190	sample191	sample192	sample193	sample194	sample195	sample196	sample197	sample198	sample199	sample200	sample201	sample202	sample203	sample204	sample205	sample206	sample207	sample208	sample209	sample210	sample211	sample212	sample213	sample214	sample215	sample216	sample217	sample218	sample219	sample220	sample221	sample222	sample223	sample224	sample225	sample226	sample227	sample228	sample229	sample230	sample231	sample232	sample233	sample234	sample235	sample236	sample237	sample238	sample239	sample240	sample241	sample242	sample243	sample244	sample245	sample246	sample247	sample248	sample249	sample250	sample251	sample252	sample253	sample254	sample255	sample256	sample257	sample258	sample259	sample260	sample261	sample262	sample263	sample264	sample265	sample266	sample267	sample268	sample269	sample270	sample271	sample272	sample273	sample274	sample275	sample276	sample277	sample278	sample279	sample280	sample281	sample282	sample283	sample284	sample285	sample286	sample287	sample288	sample289	sample290	sample291	sample292	sample293	sample294	sample295	sample296	sample297	sample298	sample299	sample300	sample301	sample302	sample303	sample304	sample305	sample306	sample307	sample308	sample309	sample310	sample311	sample312	sample313	sample314	sample315	sample316	sample317	sample318	sample319	sample320	sample321	sample322	sample323	sample324	sample325	sample326	sample327	sample328	sample329	sample330	sample331	sample332	sample333	sample334	sample335	sample336	sample337	sample338	sample339	sample340	sample341	sample342	sample343	sample344	sample345	sample346	sample347	sample348	sample349	sample350	sample351	sample352	sample353	sample354	sample355	sample356	sample357	sample358	sample359	sample360	sample361	sample362	sample363	sample364	sample365	sample366	sample367	sample368	sample369	sample370	sample371	sample372	sample373	sample374	sample375	sample376	sample377	sample378	sample379	sample380	sample381	sample382	sample383	sample384	sample385	sample386	sample387	sample388	sample389	sample390	sample391	sample392	sample393	sample394	sample395	sample396	sample397	sample398	sample399	sample400	sample401	sample402	sample403	sample404	sample405	sample406	sample407	sample408	sample409	sample410	sample411	sample412	sample413	sample414	sample415	sample416	sample417	sample418	sample419	sample420	sample421	sample422	sample423	sample424	sample425	sample426	sample427	sample428	sample429	sample430	sample431	sample432	sample433	sample434	sample435	sample436	sample437	sample438	sample439	sample440	sample441	sample442	sample443	sample444	sample445	sample446	sample447	sample448	sample449	sample450	sample451	sample452	sample453	sample454	sample455	sample456	sample457	sample458	sample459	sample460	sample461	sample462	sample463	sample464	sample465	sample466	sample467	sample468	sample469	sample470	sample471	sample472	sample473	sample474	sample475	sample476	sample477	sample478	sample479	sample480	sample481	sample482	sample483	sample484	sample485	sample486	sample487	sample488	sample489	sample490	sample491	sample492	sample493	sample494	sample495	sample496	sample497	sample498	sample499	sample500
Gene1	2.950781629	1.37214898	2.93432436	2.586205326	3.225518771	1.897317875	0.711210542	1.348385686	2.116752056	3.037088163	0.107154217	2.982039326	2.67263341	2.496930896	2.926270112	2.211776695	3.654585736	3.461956384	1.023865728	2.93022531	1.481619005	2.872425359	2.5369857	2.716416757	0.420130927	2.135200953	2.633613367	4.189638896	2.075186964	2.150794286	4.013128569	0.463302556	2.891668702	2.756609853	2.198627551	2.544799816	2.096344603	3.734653696	2.022075618	4.174910732	1.443818106	1.513730064	1.9521738	1.356400077	1.543903079	2.602780446	0.962535142	2.250301276	4.25263696	3.191389729	3.531276744	2.70623175	2.837234077	2.556461277	2.691463624	1.834511626	3.315746091	3.218591511	3.997727345	2.579518178	0.549670666	4.045754567	3.788371607	2.129113432	1.220287351	1.732205285	2.142397397	2.151853153	2.44126523	4.101783932	2.541714976	4.036108339	1.143461402	3.050310549	3.538849417	1.039882378	3.407987911	0.918920859	2.044091086	2.81200086	2.8979876	1.664261243	4.576233595	2.538289617	1.091830797	1.568859891	2.378613207	0.543014592	3.295486473	4.658266918	1.430618148	3.430903471	2.077016056	2.487449584	3.209155963	2.999565931	1.558901974	4.481381184	3.095928	3.282974085	2.178864327	1.491804042	2.257064187	1.145359765	2.519124707	2.546284331	1.923915324	1.267346074	1.038064699	3.956214248	2.795508104	3.43898998	3.224846146	0.811358204	1.29447174	3.730072183	1.584711343	5.252729879	4.107636623	4.690102786	0.160777344	1.052467734	2.002462919	2.222929587	2.281569228	1.795172331	-0.768758954	2.680614299	2.823406845	1.983826538	2.672780284	1.572851738	0.634615397	1.381793408	3.238861519	2.340442475	1.75209445	3.27498678	2.697607604	2.033144074	3.333645473	2.85752375	0.998365106	1.04490911	4.810594103	3.561206721	1.66378424	2.901505361	1.756016288	3.248660092	3.844636762	0.791202068	1.062993224	1.657072978	2.166646253	0.454740743	2.73548511	2.250770181	0.950048416	0.629271021	1.119918669	2.870956815	1.531084056	2.028449844	2.203184349	2.381432071	1.802786013	1.988900083	2.04077698	2.581507438	1.533023244	2.822225311	2.82778396	2.54542652	1.925775193	4.623022685	2.840377842	2.094445903	1.425583928	1.305189027	0.468157801	2.173197003	1.928166946	1.167193779	2.379277305	1.036005035	1.169455712	1.777682046	3.672569844	1.08550614	2.546135694	0.988879115	3.046810121	1.079509084	1.143145344	2.278136853	3.812913638	3.193485624	2.599325423	4.477892418	1.319801613	0.985519861	1.542360657	1.576469813	2.402625499	2.972718142	1.776211458	2.957351796	1.914086345	4.906713422	2.797045861	1.649844207	0.780886166	2.371358313	2.407231711	3.113341967	2.266144012	3.247863706	1.06855116	1.280739013	2.396583587	0.976304493	2.807388809	2.060332483	1.687268472	2.537175454	3.38476943	1.500250995	2.951887382	3.926230684	2.944775543	1.656452007	2.517092174	3.918170203	2.765603915	2.494833973	2.812161296	1.278563707	2.274509088	1.773038376	2.39134727	3.950069527	2.778802964	1.7374634	2.846314998	2.9782718	1.822567206	2.823600634	0.165667697	2.415708769	1.655783693	1.631628061	2.147875952	2.151247014	0.979137131	3.028030238	2.512663024	1.064944602	1.975126683	2.749473879	2.532272369	1.016533665	2.212976063	3.31938439	1.487701843	2.199286756	1.334088017	1.460129466	1.388993635	2.604880085	3.347024575	2.103956519	1.655651823	1.962629686	3.781876287	0.573972	2.632054687	3.570615663	2.211164026	1.33821159	0.776388819	4.396087656	3.698868214	2.927475593	5.39302468	2.170004532	2.602525144	2.613597671	3.953466299	2.956718391	1.934369485	2.182192904	1.564962918	1.981983438	1.908966227	3.636120798	3.506608316	2.708267391	1.138257607	3.48137026	2.756554665	3.321376221	1.79141248	1.21880358	1.787995643	2.823875397	1.502471696	2.888856136	1.574636645	2.181926792	1.162545526	1.125887068	3.007911579	1.79777406	2.13818184	2.571831241	1.49076706	0.152049567	2.137512723	2.485772814	2.581901241	2.201696974	2.803985882	3.549474099	2.626435572	1.919423819	1.784543478	2.021065111	3.089584121	3.600741514	2.809181879	1.918959135	3.695074175	2.287430533	2.574439124	1.922309447	1.901586965	2.647343018	3.598773371	1.186747872	1.425185415	2.063517797	2.599147381	1.040803326	2.231637327	1.514080463	2.461680798	4.707454319	2.809089843	0.99818782	2.574198568	2.653631911	2.350342137	0.571797462	0.288411711	2.418828006	1.395565016	2.030005542	1.282933926	3.425847488	1.320921294	2.715850078	3.69621164	2.465753016	2.948891157	2.246989367	2.726647325	1.747488471	3.723733972	2.329656847	2.466477172	1.972110087	1.541622007	2.127214738	3.956041386	2.131443234	4.079121509	0.554067602	0.751060331	2.260813486	2.787559926	1.319642368	1.32880195	2.166488337	3.47016294	2.260199078	1.099844367	2.246527712	2.415953763	1.90590041	2.946789418	3.47776742	1.293230289	1.50483032	3.594492597	1.646244969	2.419811404	2.15416799	3.805259711	1.666880075	2.474836886	2.012298239	1.707616589	3.291205304	1.742002426	3.851954546	1.180540191	2.33182165	0.660470677	1.572128621	3.486662757	2.599238412	3.87350825	2.800563357	2.271996991	2.101600305	2.950435727	1.626355455	0.496105421	1.693376499	2.957618051	2.386237046	3.69380574	1.782713591	2.824325139	1.96101522	3.037889278	3.960096102	2.040398551	1.472632481	2.068481345	2.693487391	2.697673653	1.705329168	1.382557604	3.628614891	2.131978378	2.360138334	1.910287424	2.710370491	2.200689313	0.781848928	2.312559052	1.640123132	2.328360707	2.586264162	3.15146822	1.169537154	3.140059489	2.732526495	4.066324618	3.085280258	2.312531161	2.977728178	3.401321582	1.714904163	1.099186335	1.454854332	2.574542075	3.067625034	2.990182389	1.716713472	1.872804465	1.328216662	3.315742447	1.073433637	2.536307487	3.763590531	1.334161596	2.528760222	3.891114072	3.326862842	1.612906393	1.18223947	4.5085109	1.789426128	3.268088789	4.356530082	1.700553823	1.530579274	0.97061644	4.075426692	1.973100455	1.457067899	2.747789799	1.523498906	3.986652941	1.462034809	1.672908075	1.793704663	1.034337408	2.318949639	2.627497229	2.948758591	1.331687489	1.359489357	1.846386082	0.582720821	1.955024384	3.147496978
Gene2	0.027893491	3.321720282	3.82773008	2.145753537	2.658294594	2.092983564	1.915720241	3.42089897	3.074731449	3.925775786	-0.028363197	1.871096208	2.99316533	1.968185402	4.311464267	4.752580278	3.264955782	1.508362817	2.664385265	3.238520896	2.272808533	2.774925859	1.990992283	1.846795682	0.912055274	1.902775442	2.603955955	1.763252095	2.562307341	1.128579904	1.581349423	1.515022849	3.295904441	3.06282793	0.343445293	1.984422615	2.371545936	3.3089042	2.040458481	1.580787445	0.784603946	4.105430104	2.251236327	3.070245536	2.234777291	3.090629818	2.797976773	0.684908055	2.787250744	3.086701571	3.25660772	2.30561419	1.629702275	1.295752631	1.14236462	1.64891978	0.612247802	2.321032311	3.935120074	2.433767066	3.022110842	1.791667206	1.960650859	1.50607819	3.2381061	0.821871138	2.023182943	2.149232893	1.791715025	1.989439157	-0.110712548	0.775324725	1.735583405	2.129667134	2.51006984	3.694377359	3.004095276	2.510643369	1.292850692	3.164232368	2.838881852	1.47020372	2.250878152	2.707075581	2.787744438	3.17278425	1.260043454	1.419420021	2.443344917	3.788434083	2.510749657	2.808183983	3.099388999	2.805739753	0.512197748	3.093304399	1.695880002	3.213912091	3.030177653	2.349635478	1.799565958	1.417055796	1.136913707	1.46410155	1.902702814	0.893175985	2.792196019	2.292930562	1.70423888	1.646233091	4.499464159	0.859362397	1.506739664	3.170720137	1.929568401	0.324234787	3.39679572	3.670472971	2.571611807	-0.170461624	0.22416669	4.259321926	3.772328033	1.711474681	2.863430861	2.545062487	2.655360784	2.467358321	0.705941632	1.629279597	2.416841351	2.895284798	3.348572992	3.298389706	3.095432692	2.431581587	2.754305175	0.92517917	1.335496611	3.071629563	2.321589522	2.592695211	2.881226198	2.920035231	3.521532652	3.154434798	3.233493471	1.028268542	1.366710721	3.940201336	2.484341106	3.876940474	1.822160501	3.593402105	1.752987989	2.181110648	2.653432143	3.190152101	3.231994304	3.932447909	1.024657563	4.065381216	1.576751811	1.996960396	0.652943744	3.057808259	1.727986656	2.505933496	1.828861276	2.968373884	2.50789639	2.121162757	0.590814445	2.878646573	0.162366317	2.608919318	4.960888181	2.783881976	1.857311858	1.537427713	3.330715036	2.059068538	2.62934059	1.702200564	3.133887481	1.885639129	1.862012939	1.757626581	3.252948328	1.655196258	2.393623922	2.338427235	-0.019071744	1.569179711	4.287596572	0.438134916	1.304881954	3.217566133	2.338353767	2.537458797	2.338807	0.673653398	3.501933153	2.376652901	0.453019151	2.318932484	1.185747459	5.054132047	2.302468932	2.955450514	3.65777925	2.958641826	2.770139787	1.443723047	1.568768394	2.927909997	1.429643355	4.343008541	0.946373013	0.827163898	1.881633458	2.611500554	1.457378619	2.235497165	1.746521222	1.650163447	2.006633836	2.387458987	2.763790989	2.866140773	2.730449696	2.778828253	0.704370133	0.696575326	3.814429157	2.392526944	0.133160475	3.03819417	2.050085715	1.565943828	1.653150435	1.784006932	0.913680069	3.215254134	1.5882873	3.113687868	3.150585194	0.690137589	2.369564017	3.024447508	1.605018769	2.996497928	0.821183045	0.839326875	0.916868782	1.535171975	0.816732599	2.827132233	2.763709619	1.788449647	1.043346109	2.478030837	3.338883542	1.363269621	2.2115416	3.122619624	1.730759439	3.981634805	0.426316792	-0.424521737	1.113556827	2.353767206	1.707886584	1.898279019	3.356726405	3.783590323	1.915135607	1.845622866	0.911902608	3.361389288	1.406694215	3.149433916	2.738886338	2.227720474	0.852819538	1.549399221	2.279784521	3.537762099	3.529414844	1.296875404	2.819192375	2.289845641	1.590222693	3.289882113	1.480173855	3.397993799	3.397258215	1.383539021	1.388993524	2.369476413	3.619297655	2.133346888	-0.713658476	1.182219302	2.83820542	3.181257091	2.062152889	1.6714686	3.407411485	4.084687264	4.322842255	1.239743226	4.910118327	1.157233945	0.557144966	1.900062908	2.797921006	2.377156088	1.213873	0.483600414	0.936404159	1.645372131	2.706174877	3.01341351	2.561299036	4.060621806	3.738715653	2.263002335	2.687874255	2.459025585	3.186835954	2.204936058	1.239996849	2.255454708	2.30236794	3.206780819	3.204004849	1.725582509	3.349355786	1.237475051	2.403055927	2.920003274	2.429580915	0.975544632	2.170775896	1.689290061	1.863181157	3.186464259	3.438536442	2.475067604	3.288062832	2.633096263	2.587426017	1.1027721	1.459975379	2.078598713	3.701349654	2.412207728	1.834631822	2.780944489	0.177992364	2.343514811	2.558732688	1.21681602	2.487270999	1.967382134	1.684208214	3.543596183	2.85259757	1.234711065	1.229782642	0.791273496	1.840385687	1.730303103	1.819062319	1.142048938	2.865964172	3.01709208	1.077793589	2.364125883	3.040106469	3.935840351	2.891092423	2.817331491	2.048256823	0.878830628	2.308216432	2.960323461	3.695116414	3.212399198	1.083039077	2.106715674	1.609437043	0.35565796	1.193757122	0.740684627	2.434487764	0.896671393	3.771904383	1.486352677	1.323972437	1.6795382	1.84766311	2.369155811	2.818097909	3.807937261	2.938710545	2.903926883	0.856044471	1.343653974	3.830239031	2.383838031	1.920630718	0.681726156	2.160817363	2.544784901	2.032382799	2.763508995	3.354677859	1.417984249	1.465129865	2.187934895	2.217888548	0.512652113	2.037150265	4.041146978	2.955132987	1.825287799	1.474077691	2.512328032	2.388377583	4.486188164	2.463116527	3.982516752	0.560913641	2.45885224	3.444363882	1.806127812	2.175653925	2.324661513	0.003562222	4.35763927	3.936846878	2.89518732	2.507723181	2.823342851	1.163060159	2.271462293	1.484204312	2.104057477	0.852013494	2.128148773	2.845063616	-0.973018337	1.418901081	3.741601257	1.645748899	2.135203754	1.673460193	2.869493254	2.305513409	3.337036802	2.765344078	2.354677838	2.710415094	2.06299784	0.229408906	3.745013252	-0.417350524	2.276593142	2.020437214	2.285727003	2.177734716	2.683013268	3.775231607	3.29977477	3.515981333	1.684626028	0.220957555	1.863784345	4.479448021	2.027864779	2.053887749	2.875333764	2.719327577	2.219451393	1.25299893	3.679999205	2.54786057	2.434537904	3.915257198	1.813749633	2.532658956	1.474372456	1.362445373	3.104271745	2.682858231	1.611171399	2.840533711	0.894555173
Gene3	4.457057558	3.002216296	6.985395556	2.190083966	5.162232492	5.786007505	3.910745807	3.365158519	0.668293261	3.623908055	1.972340869	4.715351373	5.306662169	4.401210282	3.777180091	3.009314144	5.272695428	4.123084001	4.385302325	4.776582799	4.280409006	3.409116504	6.085303938	5.316094235	6.232556566	5.773236928	5.859160084	0.247575219	4.078213291	4.548539094	4.162663388	6.382273729	3.237745078	3.478226113	2.351989965	6.206726851	5.992751206	4.065672587	3.032418322	4.985932818	2.886030596	5.737443169	2.781780475	6.875440484	6.388874887	6.17197682	2.730656507	2.416187691	1.122865464	5.247483618	2.389807942	5.133905681	4.057854505	1.53615791	3.76318439	4.923457833	2.614854943	5.850569339	5.789463133	4.353535763	1.872277176	5.774868475	4.387078656	4.972494651	4.896203352	5.264314582	1.946569037	2.559536762	4.851547821	5.805331658	5.171703549	5.590940103	5.02151424	5.099149486	5.481097726	1.135009198	3.263477464	2.936835637	4.500791329	4.220941922	5.736667846	3.691302181	4.443464405	5.404336033	3.343630169	4.961881905	3.191741916	5.923547403	5.19337627	5.794986669	8.260096149	2.68306988	4.136026892	4.378234747	5.101244795	3.685282672	4.671024676	4.696403622	5.91717315	4.3806787	5.783435533	7.576437861	5.693189776	6.286405796	2.235605713	3.776520848	6.343268658	5.625171903	5.195155682	6.603604446	3.621132336	5.516443069	5.257130729	5.868727793	5.407620671	5.497977796	5.16852848	5.012922539	4.715509683	4.238675814	2.156876966	6.121334951	2.862906407	5.097095782	4.996284325	4.220627441	3.42917499	3.423709358	5.15067159	8.43583277	3.283546637	5.668105891	4.27249753	4.444696402	4.3777394	5.542651791	4.049972402	2.261584019	4.710060378	4.832602733	3.517725814	4.4846134	4.571573066	4.518806021	3.324812992	4.072742483	5.469751007	5.466618541	2.876800186	-0.507015037	5.346576772	2.71977558	4.703093928	4.958355314	4.9822175	5.309024268	5.168457753	3.679280679	4.775386719	2.162267015	3.309390563	4.356844635	5.188471586	6.349908886	3.083738265	4.95192011	5.488378999	4.539460429	4.291288253	3.779218535	1.700792148	4.668055933	6.269884023	6.929232203	0.803237765	6.387673271	5.35143332	3.337258726	5.65797273	6.500930374	6.34495256	4.702193412	3.094472956	3.726032509	5.026405687	2.283609118	6.289150758	4.464915718	4.182752163	6.294149099	4.608003477	5.00937078	5.07335214	7.039176409	3.303926587	4.417135948	4.274054331	2.878678504	6.302246087	2.346651838	2.360971142	6.274453186	2.853964692	5.977522316	4.806716322	6.785563234	5.686253428	4.851081723	6.765951833	3.862695453	5.173934419	5.0139309	3.734750067	6.61224968	5.770774143	5.594909225	5.637145511	4.692281717	5.935312707	6.902579274	2.810011181	5.519068877	3.549926332	5.56308839	3.329123148	2.030908741	2.082515767	3.974535742	3.209966602	4.084976574	2.46660684	5.712144204	4.39273265	6.455041791	3.032982944	6.760757378	5.48065195	6.998000852	4.34279768	6.472726222	5.971128279	4.083178119	4.797785506	1.084033618	4.019874221	5.556463771	2.659707415	5.041170838	5.004460177	4.985696139	2.827589901	4.140431065	1.900527766	4.921063249	4.855512308	6.065129662	2.76657788	5.380762731	2.327139922	4.828369148	1.917844286	5.803385206	3.768850439	6.016387978	6.299978407	5.740535191	4.339091086	4.560487072	5.247701425	3.273803568	2.138790738	4.04766317	5.176419154	3.845067836	4.816089024	7.992455776	6.208766173	5.92926262	2.604959451	-0.008201251	2.461070369	5.682783483	4.420410581	1.971253668	4.558581652	4.914431397	3.674691276	5.690046383	3.198760583	4.581006201	6.680565002	2.981707356	6.562311352	2.347995623	6.225169659	0.98525311	5.078662085	4.14150618	5.571511377	4.795004536	5.471619242	6.101575483	4.614965629	5.483548012	3.283390433	3.003354223	5.315856184	2.618996149	5.481466812	5.639704304	6.043373238	3.458917288	5.156591351	3.369130996	0.359878489	3.751124946	5.128839743	6.143544548	4.824412638	6.043167398	4.937458457	3.885640371	6.478806102	2.227935913	2.231955551	5.017979867	5.37097403	3.390166849	4.497932314	4.362749825	5.151993023	5.63025892	5.365401002	5.190774954	5.179354728	5.390333512	5.594739128	3.964695989	4.62898294	3.105902526	5.071345543	5.81126536	3.978029733	2.684059091	5.366591247	6.239626355	4.418736366	2.838134444	4.085885844	3.714354327	4.319521417	5.777774009	3.040093396	3.403459563	3.429425893	3.917741089	4.807110338	4.544413437	4.713518353	4.650313138	4.11480496	4.035115064	4.696300489	5.39177439	3.738716178	6.985003505	5.665354355	2.468303905	5.955404281	6.243927004	3.733538422	4.352579094	2.930258723	6.187360721	5.42415353	3.793536962	5.805122022	5.070210981	6.32345442	4.638313418	4.395328876	5.24686509	6.156099428	3.69173979	3.437007312	3.639734854	4.120721378	3.878365023	2.757018572	4.698325629	4.746032884	2.655657593	4.341658388	6.033377056	3.318555968	2.969340717	5.696614556	5.924476922	5.417427568	4.659457785	3.69627604	3.467270318	5.265480437	2.834880874	4.972668826	4.497755975	5.610678145	2.780003785	3.685041559	4.789376763	3.46902915	3.290302338	5.28602258	4.917829307	2.277930534	3.313227538	4.190876496	5.464889197	3.539459026	1.793150606	5.739256017	2.55246914	3.510343281	5.694586693	5.044258539	4.489082128	4.662279948	4.526036629	5.378599836	1.881234199	4.931275112	1.132179627	4.405596231	5.377327493	4.434797435	3.385845977	4.985788738	2.456279601	3.548737237	2.483118677	1.8623386	6.371551956	5.117960846	4.812368115	6.487687362	5.910289171	7.211049979	4.027818527	4.211011437	4.830755678	7.065460276	5.316963248	4.863003234	4.350410844	4.113983883	4.430285671	4.175690091	3.403474252	3.769109124	5.110725691	4.970043834	4.837087812	6.474276177	5.747650131	4.515669531	5.229130485	3.08767222	4.660464753	3.733068733	4.452342569	6.572709972	4.639943347	5.170603471	4.886175228	3.64584274	5.71318552	6.682334352	4.560274365	3.295847546	4.4750142	4.542230656	2.600671253	5.016494566	6.387750537	3.282984908	4.642147036	4.150115939	7.228816013	5.651876957	5.81032486	2.882994875	3.544780614	5.867629678	6.354904399	4.234152929	6.29300511	2.78691213	5.421212084	1.713688393	5.543094601
